id,user_id,applicant_id,doc_type,interaction_type,element,timestamp
5340,53,5,Transcripts,click,comment,1694069000916
5341,38,11,Resume,click,PDFTab,1694069002495
5342,15,3,Resume,click,PDFTab,1694069003359
5343,24,10,PS,click,comment,1694069003201
5344,44,1,LOR2,click,PDFTab,1694069003637
5345,24,10,PS,click,comment,1694069003869
5346,33,7,Transcripts,click,PDFTab,1694069002928
5347,50,12,LOR2,click,PDFTab,1694069005033
5348,25,7,LOR2,click,PDF,1694069005293
5349,48,2,PS,click,comment,1694069003717
5350,16,12,PS,click,comment,1694069005479
5351,25,7,LOR2,click,PDF,1694069005706
5352,46,6,LOR1,click,comment,1694069006069
5353,38,11,Resume,click,comment,1694069006024
5354,15,3,Resume,click,comment,1694069006584
5355,54,5,LOR2,click,PDFTab,1694069006301
5356,32,5,LOR1,click,PDFTab,1694069025711
5357,46,6,LOR1,click,comment,1694069008409
5358,44,8,PS,enter,individual_view,1694069008435
5359,45,3,LOR2,click,PDFTab,1694069009332
5360,33,7,Transcripts,click,rating,1694069008774
5361,12,4,LOR1,click,PDFTab,1694069010674
5362,8,7,PS,click,comment,1694069010435
5363,53,5,Transcripts,change_PDF_page,PDF,1694069010751
5365,33,6,PS,enter,individual_view,1694069011247
5366,32,5,LOR2,click,PDFTab,1694069032015
5367,44,9,PS,enter,individual_view,1694069013223
5368,22,11,LOR1,click,PDFTab,1694069013415
5369,16,12,PS,click,comment,1694069013361
5370,43,11,LOR2,click,comment,1694069013535
5371,12,4,LOR1,click,comment,1694069014108
5372,25,7,LOR2,click,PDF,1694069014314
5373,50,12,Transcripts,click,PDFTab,1694069014349
5374,43,11,LOR2,click,comment,1694069014056
5375,25,7,LOR2,click,PDF,1694069014631
5376,16,12,Resume,click,PDFTab,1694069014814
5377,54,5,Transcripts,click,PDFTab,1694069014870
5379,25,7,LOR2,click,PDF,1694069016434
5380,51,11,Resume,click,PDFTab,1694069016654
5382,38,11,Resume,click,comment,1694069016801
5383,25,7,Transcripts,click,PDFTab,1694069017351
5384,33,6,Transcripts,click,PDFTab,1694069015798
5385,28,1,Transcripts,click,PDFTab,1694069018005
5386,47,10,LOR1,click,PDFTab,1694069017669
5387,53,5,Transcripts,click,comment,1694069017606
5388,29,11,LOR1,visible,window,1694069019508
5389,33,6,Resume,click,PDFTab,1694069017098
5390,32,5,Transcripts,click,PDFTab,1694069038340
5391,44,9,Resume,click,PDFTab,1694069019428
5392,29,11,LOR1,click,comment,1694069021275
5393,43,11,Transcripts,click,PDFTab,1694069021242
5394,54,5,Transcripts,change_PDF_page,PDF,1694069021164
5395,24,10,PS,click,PDF,1694069021336
5396,24,10,PS,click,PDF,1694069021536
5397,53,5,Transcripts,click,rating,1694069021075
5398,42,2,PS,enter,individual_view,1694068950652
5399,42,2,,click,navbar,1694069021817
5400,24,10,PS,click,PDF,1694069022408
5401,16,12,LOR1,click,PDFTab,1694069023854
5402,42,2,Resume,click,comment,1694069023970
5403,24,10,PS,click,comment,1694069024509
5404,24,10,PS,click,comment,1694069025565
5405,54,5,Transcripts,click,rating,1694069025541
5406,47,10,LOR2,click,PDFTab,1694069025865
5407,34,11,LOR2,click,PDFTab,1694069026155
5408,43,11,Transcripts,click,comment,1694069026134
5409,12,4,LOR1,click,comment,1694069026912
5410,50,12,Transcripts,click,comment,1694069027635
5411,33,6,Resume,click,rating,1694069026240
5412,54,10,PS,enter,individual_view,1694069027698
5413,44,9,LOR1,click,PDFTab,1694069028404
5414,15,3,PS,click,PDFTab,1694069029070
5415,42,2,Resume,click,comment,1694069028852
5416,53,5,Transcripts,click,rating,1694069028759
5417,33,2,PS,enter,individual_view,1694069028249
5418,25,7,Transcripts,click,rating,1694069030018
5419,43,11,Transcripts,change_PDF_page,PDF,1694069029374
5420,43,11,Transcripts,click,PDF,1694069029377
5421,28,1,PS,click,PDFTab,1694069030901
5422,32,5,Transcripts,click,comment,1694069049286
5423,43,11,Resume,click,PDFTab,1694069030248
5424,28,1,PS,click,PDFTab,1694069031550
5426,30,2,Resume,click,PDFTab,1694069030095
5427,44,9,LOR2,click,PDFTab,1694069032565
5428,25,7,Transcripts,click,rating,1694069032926
5429,53,5,,click,navbar,1694069032156
5430,30,2,PS,click,PDFTab,1694069030962
5431,42,2,LOR1,click,PDFTab,1694069032897
5432,25,7,Transcripts,click,comment,1694069033950
5433,33,2,Resume,click,PDFTab,1694069032840
5434,53,5,Transcripts,change_PDF_page,PDF,1694069034318
5435,47,10,Transcripts,click,PDFTab,1694069035345
5436,30,2,PS,click,comment,1694069033563
5437,43,11,Resume,click,comment,1694069035235
5438,50,12,Transcripts,click,comment,1694069035779
5439,15,3,Resume,click,PDFTab,1694069035990
5440,42,2,LOR1,click,PDF,1694069036615
5441,25,3,PS,enter,individual_view,1694069036955
5442,15,3,Resume,click,comment,1694069037247
5443,22,11,LOR1,click,comment,1694069037078
5444,50,3,PS,enter,individual_view,1694069037419
5445,44,9,Transcripts,click,PDFTab,1694069037621
5446,47,10,Transcripts,change_PDF_page,PDF,1694069037933
5447,47,10,Transcripts,change_PDF_page,PDF,1694069038565
5448,53,5,PS,click,PDFTab,1694069038284
5449,53,5,Resume,click,PDFTab,1694069039132
5450,25,3,PS,click,comment,1694069039891
5451,57,1,PS,enter,individual_view,1694069041924
5452,53,5,LOR1,click,PDFTab,1694069039924
5453,37,6,Resume,click,PDFTab,1694069041472
5454,53,5,LOR2,click,PDFTab,1694069040827
5455,48,2,PS,hidden,window,1694069039829
5456,33,2,Resume,click,rating,1694069040118
5457,53,5,Transcripts,click,PDFTab,1694069041388
5458,33,2,Resume,click,rating,1694069040606
5459,44,9,Transcripts,change_PDF_page,PDF,1694069042618
5460,53,5,,click,navbar,1694069042524
5462,50,3,PS,click,comment,1694069043821
5463,53,5,,leave,individual_view,1694069043022
5464,44,9,Transcripts,change_PDF_page,PDF,1694069043860
5465,52,9,PS,click,PDF,1694069044689
5466,38,11,LOR1,click,PDFTab,1694069044173
5467,33,10,PS,enter,individual_view,1694069043137
5468,52,9,PS,click,PDF,1694069045250
5469,22,11,LOR1,click,comment,1694069045024
5470,53,5,,leave,individual_view,1694069044396
5471,22,11,LOR1,click,comment,1694069045409
5472,44,9,Transcripts,change_PDF_page,PDF,1694069046023
5473,44,9,Transcripts,click,PDF,1694069046027
5474,54,10,Resume,click,PDFTab,1694069046196
5475,53,5,Transcripts,hidden,window,1694069045694
5476,28,1,PS,click,comment,1694069047474
5477,53,5,Transcripts,visible,window,1694069046349
5478,28,1,PS,click,comment,1694069048332
5479,53,5,Transcripts,click,PDF,1694069048277
5480,44,8,PS,enter,individual_view,1694069049228
5481,53,5,Transcripts,click,PDF,1694069050174
5482,51,11,LOR1,click,PDFTab,1694069051033
5483,41,12,Transcripts,hidden,window,1694069031440
5484,41,12,Transcripts,visible,window,1694068959546
5486,33,10,Resume,click,PDFTab,1694069049544
5487,44,8,Resume,click,PDFTab,1694069051820
5488,43,11,Resume,click,comment,1694069052211
5489,57,1,PS,click,comment,1694069054282
5490,53,5,Transcripts,click,PDF,1694069051947
5491,49,11,PS,visible,window,1694069052641
5492,53,5,Transcripts,click,PDF,1694069052300
5493,43,11,Resume,click,comment,1694069053320
5494,29,11,LOR1,click,comment,1694069054316
5495,54,10,LOR1,click,PDFTab,1694069053280
5496,53,5,,leave,individual_view,1694069053356
5497,25,3,PS,click,PDF,1694069054545
5498,53,5,,leave,individual_view,1694069053780
5499,43,11,Resume,click,rating,1694069054943
5500,53,5,,click,navbar,1694069054331
5501,30,2,PS,click,comment,1694069053715
5502,52,9,LOR1,click,PDFTab,1694069056597
5503,32,5,Transcripts,click,comment,1694069076263
5504,45,3,Transcripts,click,PDFTab,1694069057672
5505,29,11,LOR1,click,comment,1694069058508
5506,33,10,Resume,click,rating,1694069056566
5507,33,10,Resume,click,rating,1694069057159
5508,50,3,Resume,click,PDFTab,1694069060100
5509,53,3,PS,enter,individual_view,1694069059346
5510,33,8,PS,enter,individual_view,1694069059349
5511,52,9,Resume,click,PDFTab,1694069061407
5512,47,10,Transcripts,click,rating,1694069060765
5513,25,3,PS,click,PDF,1694069061181
5514,28,1,PS,click,rating,1694069064424
5515,54,10,LOR2,click,PDFTab,1694069063848
5516,50,3,Resume,click,comment,1694069064490
5517,47,10,Transcripts,click,comment,1694069063988
5518,28,1,PS,click,rating,1694069065728
5521,57,1,PS,click,comment,1694069068730
5522,33,8,Resume,click,PDFTab,1694069065182
5523,44,8,Resume,click,comment,1694069066820
5524,42,2,LOR1,click,PDF,1694069066754
5525,25,3,PS,click,PDF,1694069067270
5526,57,1,PS,click,comment,1694069069833
5527,25,3,PS,click,PDF,1694069068028
5528,53,5,PS,enter,individual_view,1694069067267
5529,28,1,PS,click,comment,1694069068737
5530,47,2,PS,enter,individual_view,1694069068149
5531,25,3,PS,click,comment,1694069068904
5532,42,2,LOR1,click,comment,1694069069041
5533,5,3,PS,enter,individual_view,1694069069672
5534,53,3,PS,enter,individual_view,1694069069795
5535,49,11,Resume,click,PDFTab,1694069070560
5536,15,3,Resume,click,comment,1694069071658
5538,42,2,LOR1,click,comment,1694069071433
5539,15,3,Resume,click,rating,1694069072404
5540,43,8,PS,enter,individual_view,1694069072368
5541,32,1,PS,enter,individual_view,1694069090920
5543,15,3,Resume,click,rating,1694069073295
5544,15,3,Resume,click,rating,1694069073646
5545,28,7,PS,enter,individual_view,1694069073974
5546,15,3,Resume,click,rating,1694069073870
5547,15,3,Resume,click,rating,1694069074199
5548,42,2,LOR2,click,PDFTab,1694069073923
5549,15,3,Resume,click,rating,1694069074600
5550,44,8,LOR1,click,PDFTab,1694069074460
5551,43,9,PS,enter,individual_view,1694069075176
5552,29,7,PS,enter,individual_view,1694069075933
5553,52,9,Resume,click,comment,1694069075871
5555,54,10,LOR2,click,rating,1694069076693
5556,44,8,LOR2,click,PDFTab,1694069077196
5558,33,8,Resume,click,rating,1694069076762
5559,57,1,PS,click,comment,1694069080440
5560,42,2,LOR2,click,PDF,1694069078102
5561,44,8,Transcripts,click,PDFTab,1694069078412
5562,54,10,LOR2,click,rating,1694069078448
5563,15,3,,click,navbar,1694069078879
5564,33,8,Resume,click,rating,1694069077170
5565,22,11,LOR1,click,comment,1694069079199
5566,53,3,PS,click,comment,1694069078902
5567,22,11,LOR1,click,comment,1694069079880
5568,54,10,LOR2,click,rating,1694069079956
5569,53,3,PS,click,comment,1694069079396
5570,38,11,LOR2,click,PDFTab,1694069080107
5571,33,11,PS,enter,individual_view,1694069079434
5572,30,2,PS,click,comment,1694069079073
5573,16,12,LOR2,click,PDFTab,1694069081335
5574,43,9,PS,hidden,window,1694069081615
5575,54,10,LOR2,click,rating,1694069081380
5576,32,1,Resume,click,PDFTab,1694069100653
5577,12,4,PS,click,PDFTab,1694069082185
5578,56,10,PS,enter,individual_view,1694069083551
5579,54,10,Transcripts,click,PDFTab,1694069082920
5580,47,2,PS,click,comment,1694069084071
5581,44,8,Transcripts,change_PDF_page,PDF,1694069084727
5582,29,7,LOR1,click,PDFTab,1694069086127
5583,50,3,LOR1,click,PDFTab,1694069085333
5584,22,11,LOR2,click,PDFTab,1694069085691
5585,46,6,LOR1,click,comment,1694069087035
5586,30,1,PS,enter,individual_view,1694069085177
5587,44,1,PS,enter,individual_view,1694069087239
5588,54,10,Transcripts,change_PDF_page,PDF,1694069087236
5589,5,3,PS,click,comment,1694069087528
5590,30,1,PS,hidden,window,1694069086622
5591,38,11,Transcripts,click,PDFTab,1694069088605
5592,54,6,PS,enter,individual_view,1694069089336
5593,38,11,Transcripts,hidden,window,1694069089429
5594,29,7,LOR1,hidden,window,1694069091006
5595,24,10,PS,click,comment,1694069090162
5596,50,3,LOR2,click,PDFTab,1694069090833
5597,46,6,LOR2,click,PDFTab,1694069090914
5598,34,11,Transcripts,click,PDFTab,1694069090962
5599,44,1,PS,click,comment,1694069091005
5600,44,1,PS,click,comment,1694069091318
5601,33,11,Resume,click,PDFTab,1694069089896
5602,44,1,PS,click,comment,1694069091739
5603,51,11,LOR2,click,PDFTab,1694069092866
5604,42,2,LOR2,click,comment,1694069094854
5605,50,3,Transcripts,click,PDFTab,1694069095549
5606,45,3,Transcripts,click,comment,1694069095571
5607,56,10,LOR1,click,PDFTab,1694069096391
5608,32,1,LOR1,click,PDFTab,1694069114725
5609,38,11,Transcripts,visible,window,1694069096682
5610,24,10,PS,click,comment,1694069097378
5611,42,2,LOR2,click,comment,1694069097575
5612,57,1,PS,click,rating,1694069099942
5613,56,10,LOR2,click,PDFTab,1694069098497
5614,48,2,PS,visible,window,1694069096325
5615,57,1,PS,click,rating,1694069100322
5616,38,11,Transcripts,click,comment,1694069098052
5617,50,3,Transcripts,click,rating,1694069098559
5618,24,10,PS,click,PDF,1694069098965
5619,46,6,LOR2,click,comment,1694069099375
5620,24,10,PS,click,PDF,1694069099205
5621,56,10,Transcripts,click,PDFTab,1694069100130
5622,57,1,PS,click,rating,1694069101775
5623,42,2,Transcripts,click,PDFTab,1694069099477
5624,38,11,Transcripts,click,comment,1694069100273
5625,30,1,PS,visible,window,1694069099369
5626,24,10,PS,click,PDF,1694069101270
5627,32,1,LOR2,click,PDFTab,1694069120333
5628,34,11,Transcripts,change_PDF_page,PDF,1694069101534
5629,24,10,PS,click,PDF,1694069101462
5630,33,11,Resume,click,rating,1694069100172
5631,33,11,Resume,click,rating,1694069100904
5632,25,3,PS,click,PDF,1694069102635
5633,50,3,Transcripts,click,rating,1694069102873
5635,54,6,Resume,click,PDFTab,1694069103261
5637,50,3,Transcripts,click,comment,1694069103729
5638,56,10,Transcripts,change_PDF_page,PDF,1694069104564
5639,24,10,PS,click,PDF,1694069104666
5640,50,12,PS,enter,individual_view,1694069105981
5641,34,11,Transcripts,click,rating,1694069105989
5642,25,3,PS,click,PDF,1694069106103
5643,24,10,PS,click,comment,1694069106518
5644,42,2,Transcripts,click,PDF,1694069106442
5645,25,3,PS,click,comment,1694069106903
5646,33,11,Resume,click,rating,1694069105613
5647,34,11,Transcripts,click,rating,1694069107424
5648,33,11,Resume,click,comment,1694069106258
5649,34,11,Transcripts,click,rating,1694069108369
5650,24,10,PS,click,comment,1694069108345
5651,50,12,PS,click,rating,1694069108701
5652,38,11,LOR1,click,PDFTab,1694069108597
5653,57,1,Resume,click,PDFTab,1694069111241
5654,37,6,LOR1,click,PDFTab,1694069109576
5655,50,12,PS,click,rating,1694069109674
5656,32,1,Transcripts,click,PDFTab,1694069128876
5657,53,3,PS,click,comment,1694069109430
5658,54,6,LOR1,click,PDFTab,1694069109911
5659,33,4,PS,enter,individual_view,1694069109129
5660,48,2,Resume,click,PDFTab,1694069109124
5661,30,1,PS,click,rating,1694069109755
5662,50,2,PS,enter,individual_view,1694069111849
5663,45,3,Transcripts,click,comment,1694069112094
5664,53,3,PS,click,comment,1694069111594
5665,48,2,LOR1,click,PDFTab,1694069110733
5666,34,7,PS,enter,individual_view,1694069113809
5667,53,3,PS,hidden,window,1694069113286
5668,50,7,PS,enter,individual_view,1694069113847
5669,57,1,Resume,click,comment,1694069117935
5670,50,2,PS,enter,individual_view,1694069116041
5671,49,11,LOR1,click,PDFTab,1694069116411
5672,57,1,Resume,click,comment,1694069118937
5673,50,12,PS,enter,individual_view,1694069117014
5674,56,10,Transcripts,click,rating,1694069117724
5675,34,7,PS,click,rating,1694069117288
5676,34,7,PS,click,rating,1694069117471
5677,32,1,Transcripts,click,comment,1694069136873
5678,50,3,PS,enter,individual_view,1694069118147
5679,33,4,Resume,click,PDFTab,1694069116776
5680,48,2,LOR1,click,PDF,1694069117037
5681,34,7,PS,click,rating,1694069119213
5682,25,3,Resume,click,PDFTab,1694069119362
5683,50,8,PS,enter,individual_view,1694069119883
5684,49,11,LOR1,hidden,window,1694069120630
5685,48,2,LOR1,hidden,window,1694069119240
5686,24,10,Resume,click,PDFTab,1694069120809
5687,5,3,Resume,click,PDFTab,1694069120437
5688,45,3,Transcripts,click,rating,1694069121249
5689,38,11,LOR2,click,PDFTab,1694069121730
5690,58,2,PS,enter,individual_view,1694069121780
5691,34,6,PS,enter,individual_view,1694069122689
5692,57,1,LOR1,click,PDFTab,1694069124984
5693,33,4,Resume,click,rating,1694069121734
5694,15,11,PS,enter,individual_view,1694069123846
5695,33,4,Resume,click,rating,1694069122140
5696,51,11,LOR2,click,comment,1694069124275
5697,5,3,Resume,click,PDF,1694069123581
5698,29,7,LOR1,visible,window,1694069125392
5699,50,8,PS,click,comment,1694069125085
5700,45,3,Transcripts,click,comment,1694069124998
5701,51,11,Transcripts,click,PDFTab,1694069125315
5703,24,10,LOR1,click,PDFTab,1694069125642
5704,25,3,LOR1,click,PDFTab,1694069125938
5705,15,11,,leave,individual_view,1694069126367
5706,29,7,LOR1,click,comment,1694069127517
5707,33,9,PS,enter,individual_view,1694069125042
5708,54,6,LOR2,click,PDFTab,1694069127359
5709,24,10,LOR2,click,PDFTab,1694069127352
5710,47,2,Resume,click,PDFTab,1694069127701
5711,57,1,LOR2,click,PDFTab,1694069130013
5712,24,10,Transcripts,click,PDFTab,1694069127883
5714,29,7,LOR1,click,comment,1694069131546
5715,56,1,PS,enter,individual_view,1694069131147
5716,8,7,PS,click,comment,1694069131041
5717,25,3,LOR1,click,PDF,1694069131820
5718,24,10,Transcripts,click,rating,1694069131432
5719,57,1,Transcripts,click,PDFTab,1694069133861
5720,33,9,Resume,click,PDFTab,1694069130474
5721,25,3,LOR1,click,PDF,1694069132341
5722,56,1,Transcripts,click,PDFTab,1694069133169
5723,42,2,Transcripts,click,comment,1694069132591
5724,22,11,Transcripts,click,PDFTab,1694069133020
5725,8,7,Resume,click,PDFTab,1694069132515
5726,24,10,Transcripts,click,rating,1694069133050
5728,24,10,Transcripts,click,comment,1694069134378
5729,42,2,Transcripts,click,comment,1694069135065
5730,29,7,LOR1,click,comment,1694069136547
5731,45,8,PS,enter,individual_view,1694069135554
5732,51,11,Transcripts,click,comment,1694069135683
5733,49,11,LOR1,visible,window,1694069136104
5734,5,3,LOR1,click,PDFTab,1694069136811
5735,22,11,Transcripts,click,comment,1694069138240
5736,45,8,PS,click,comment,1694069138391
5737,47,2,Resume,click,comment,1694069138278
5738,54,6,Transcripts,click,PDFTab,1694069138373
5739,29,7,LOR1,click,comment,1694069140577
5740,57,1,Transcripts,click,rating,1694069142050
5741,38,11,LOR2,click,comment,1694069139800
5742,42,10,PS,enter,individual_view,1694069140345
5743,25,3,LOR1,click,PDF,1694069141525
5744,56,1,Transcripts,change_PDF_page,PDF,1694069142097
5745,5,3,LOR1,click,PDF,1694069140660
5746,57,1,Transcripts,click,rating,1694069144088
5747,30,1,Resume,click,PDFTab,1694069140241
5748,33,9,Resume,click,rating,1694069141665
5749,56,1,Transcripts,click,rating,1694069143885
5750,25,3,LOR1,click,PDF,1694069143844
5751,33,9,Resume,click,comment,1694069142396
5752,57,7,PS,enter,individual_view,1694069147007
5753,42,2,PS,enter,individual_view,1694069144830
5754,29,10,PS,enter,individual_view,1694069145861
5755,56,1,Transcripts,click,rating,1694069146542
5756,29,10,PS,hidden,window,1694069147504
5757,47,2,LOR1,click,PDFTab,1694069146132
5758,33,5,PS,enter,individual_view,1694069144828
5759,46,6,LOR2,click,comment,1694069147673
5760,54,6,Transcripts,click,rating,1694069148163
5761,56,1,Transcripts,click,rating,1694069148941
5762,25,3,LOR1,click,PDF,1694069148722
5763,46,6,Transcripts,click,PDFTab,1694069148925
5764,53,3,PS,visible,window,1694069149283
5765,24,10,Transcripts,click,comment,1694069150024
5766,25,3,LOR1,click,PDF,1694069151139
5767,24,10,Transcripts,hidden,window,1694069152141
5768,25,3,LOR2,click,PDFTab,1694069153271
5769,33,5,Resume,click,PDFTab,1694069151982
5770,45,8,Transcripts,click,PDFTab,1694069153940
5771,44,1,Resume,click,PDFTab,1694069153899
5772,56,8,PS,enter,individual_view,1694069154394
5773,51,11,Transcripts,click,comment,1694069155608
5774,54,6,Transcripts,click,rating,1694069155513
5775,47,2,LOR2,click,PDFTab,1694069155599
5776,51,11,Transcripts,click,comment,1694069156306
5777,24,10,Transcripts,visible,window,1694069156675
5778,42,11,PS,enter,individual_view,1694069157238
5779,56,8,PS,click,rating,1694069158651
5780,25,3,LOR2,click,PDF,1694069159013
5781,54,1,PS,enter,individual_view,1694069158681
5782,53,3,PS,click,comment,1694069158943
5783,33,5,Resume,click,rating,1694069158330
5784,8,7,Resume,click,comment,1694069159714
5785,44,1,Resume,click,comment,1694069160411
5786,24,7,PS,enter,individual_view,1694069160216
5787,33,5,Resume,click,comment,1694069159004
5788,29,10,PS,visible,window,1694069162112
5789,48,2,LOR1,visible,window,1694069159362
5790,53,3,PS,click,comment,1694069160411
5791,53,3,PS,click,comment,1694069160703
5792,56,9,PS,enter,individual_view,1694069162196
5793,53,3,PS,click,comment,1694069161628
5794,50,8,Resume,click,PDFTab,1694069162186
5795,48,2,LOR1,click,comment,1694069161149
5796,51,11,Transcripts,click,rating,1694069163118
5797,12,4,LOR1,click,PDFTab,1694069163154
5798,33,12,PS,enter,individual_view,1694069161846
5799,25,3,LOR2,click,PDF,1694069163963
5800,56,9,Transcripts,click,PDFTab,1694069165619
5801,47,2,Transcripts,click,PDFTab,1694069165425
5802,32,1,Transcripts,click,comment,1694069184492
5803,42,2,PS,enter,individual_view,1694069166004
5804,51,11,Transcripts,click,rating,1694069166166
5805,29,10,LOR1,click,PDFTab,1694069167643
5806,57,7,PS,click,PDF,1694069168637
5807,30,1,LOR1,click,PDFTab,1694069164743
5808,45,8,Transcripts,change_PDF_page,PDF,1694069166965
5809,51,12,PS,enter,individual_view,1694069168063
5810,49,11,LOR1,click,PDF,1694069167997
5811,33,12,Resume,click,PDFTab,1694069166908
5812,37,6,LOR2,click,PDFTab,1694069168839
5813,45,8,Transcripts,click,comment,1694069169089
5814,48,2,LOR2,click,PDFTab,1694069168348
5815,49,11,LOR2,click,PDFTab,1694069170005
5816,42,2,PS,click,rating,1694069170023
5817,25,3,LOR2,click,PDF,1694069170911
5818,25,3,LOR2,click,PDF,1694069171200
5819,47,2,Transcripts,click,comment,1694069171036
5820,25,3,LOR2,click,PDF,1694069171504
5821,29,10,LOR1,hidden,window,1694069172945
5822,57,7,PS,click,PDF,1694069174034
5823,54,1,Resume,click,PDFTab,1694069172507
5824,57,7,PS,click,PDF,1694069174958
5825,25,3,LOR2,click,PDF,1694069173673
5826,33,12,Resume,click,rating,1694069172315
5827,56,9,Transcripts,click,rating,1694069174390
5828,33,12,Resume,click,rating,1694069172757
5829,57,7,Resume,click,PDFTab,1694069176460
5830,53,3,PS,click,comment,1694069174129
5831,48,2,LOR2,click,PDF,1694069173140
5832,48,2,LOR2,click,PDF,1694069173548
5833,50,8,LOR1,click,PDFTab,1694069175418
5835,30,1,LOR2,click,PDFTab,1694069174480
5836,56,9,Transcripts,click,rating,1694069177355
5837,53,3,Resume,click,PDFTab,1694069176444
5838,54,1,LOR1,click,PDFTab,1694069177350
5839,33,12,Resume,click,PDF,1694069175957
5840,43,9,PS,visible,window,1694069177841
5841,25,3,LOR2,click,PDF,1694069178092
5842,48,2,LOR2,click,PDF,1694069176441
5843,25,3,LOR2,click,PDF,1694069178543
5844,45,8,Transcripts,click,comment,1694069178620
5845,52,9,Resume,click,comment,1694069179155
5846,5,3,LOR2,click,PDFTab,1694069178097
5847,43,9,PS,hidden,window,1694069179241
5848,12,4,LOR2,click,PDFTab,1694069179536
5849,48,2,LOR2,hidden,window,1694069178764
5850,42,2,PS,click,rating,1694069180928
5851,25,3,LOR2,click,PDF,1694069181506
5852,33,12,,click,navbar,1694069180534
5853,46,6,Transcripts,change_PDF_page,PDF,1694069182376
5854,50,8,LOR2,click,PDFTab,1694069182600
5855,47,2,Transcripts,click,rating,1694069182293
5856,12,4,LOR2,click,comment,1694069182822
5857,25,3,Transcripts,click,PDFTab,1694069182751
5858,38,11,LOR2,click,rating,1694069182266
5859,54,1,LOR2,click,PDFTab,1694069183061
5860,53,5,PS,enter,individual_view,1694069182568
5861,5,3,LOR2,click,PDF,1694069182525
5862,56,5,PS,enter,individual_view,1694069184048
5863,49,11,Transcripts,click,PDFTab,1694069183788
5864,53,5,Resume,click,PDFTab,1694069183244
5865,45,1,PS,enter,individual_view,1694069184103
5866,38,11,LOR2,click,comment,1694069183942
5867,52,9,Resume,click,comment,1694069184823
5868,47,2,Transcripts,click,rating,1694069184217
5869,46,6,Transcripts,change_PDF_page,PDF,1694069185584
5870,57,7,LOR1,click,PDFTab,1694069187829
5871,56,5,PS,click,rating,1694069186402
5872,42,10,PS,enter,individual_view,1694069185666
5873,38,12,PS,enter,individual_view,1694069185726
5874,30,1,Transcripts,click,PDFTab,1694069185069
5875,47,7,PS,enter,individual_view,1694069187832
5876,54,1,Transcripts,click,PDFTab,1694069188129
5877,42,10,PS,click,rating,1694069188738
5878,43,9,PS,visible,window,1694069189066
5879,42,10,PS,click,PDF,1694069189420
5880,56,3,PS,enter,individual_view,1694069190222
5881,43,9,PS,hidden,window,1694069190655
5882,57,7,LOR2,click,PDFTab,1694069192690
5883,52,9,Resume,click,rating,1694069191171
5884,53,3,PS,enter,individual_view,1694069190346
5885,46,6,Transcripts,click,rating,1694069191283
5886,50,8,Transcripts,click,PDFTab,1694069191917
5887,58,2,Resume,click,PDFTab,1694069190643
5888,56,3,PS,click,rating,1694069192626
5889,22,11,Transcripts,click,comment,1694069192363
5890,49,11,Transcripts,click,rating,1694069192347
5891,52,9,Resume,click,comment,1694069193192
5892,57,7,Transcripts,click,PDFTab,1694069196042
5893,50,8,Transcripts,click,comment,1694069194117
5894,30,1,Transcripts,change_PDF_page,PDF,1694069192129
5895,22,10,PS,enter,individual_view,1694069194827
5896,42,10,PS,click,PDF,1694069194603
5897,52,9,Resume,click,PDF,1694069196116
5898,43,9,PS,visible,window,1694069195915
5899,46,6,Transcripts,click,rating,1694069195855
5900,56,11,PS,enter,individual_view,1694069196631
5901,30,1,Transcripts,click,comment,1694069194506
5902,54,1,Transcripts,click,rating,1694069196518
5903,43,9,PS,hidden,window,1694069196895
5904,30,1,Transcripts,click,comment,1694069194980
5905,12,4,LOR2,click,comment,1694069198024
5906,49,11,Transcripts,click,rating,1694069197895
5907,42,10,PS,click,PDF,1694069198168
5908,52,7,PS,enter,individual_view,1694069198959
5909,32,4,PS,enter,individual_view,1694069217379
5910,54,12,PS,enter,individual_view,1694069198482
5911,43,9,PS,visible,window,1694069199423
5912,46,6,Transcripts,click,rating,1694069199306
5913,49,11,Transcripts,click,rating,1694069199126
5914,58,2,LOR1,click,PDFTab,1694069198972
5915,57,7,Transcripts,click,rating,1694069201602
5916,56,11,PS,click,rating,1694069200205
5917,29,10,LOR1,visible,window,1694069200961
5918,49,11,Transcripts,click,rating,1694069200495
5919,29,10,LOR1,click,comment,1694069203249
5920,48,2,LOR2,visible,window,1694069200766
5921,42,10,PS,hidden,window,1694069203131
5922,58,2,Resume,click,PDFTab,1694069203386
5923,56,7,PS,enter,individual_view,1694069204691
5924,48,2,LOR2,click,comment,1694069202525
5925,43,12,PS,enter,individual_view,1694069203147
5926,48,2,LOR2,click,comment,1694069203085
5927,16,12,Transcripts,click,PDFTab,1694069204825
5928,57,7,Transcripts,click,rating,1694069206917
5929,32,4,Resume,click,PDFTab,1694069224753
5930,44,1,LOR1,click,PDFTab,1694069205898
5931,50,8,Transcripts,click,rating,1694069206227
5932,46,7,PS,enter,individual_view,1694069206591
5933,51,12,PS,click,comment,1694069207132
5934,50,8,Transcripts,click,comment,1694069207594
5935,53,3,Resume,click,PDFTab,1694069206836
5936,44,1,LOR2,click,PDFTab,1694069207715
5937,21,8,Resume,click,comment,1694069209072
5938,44,1,Transcripts,click,PDFTab,1694069208515
5939,52,7,PS,click,PDF,1694069208952
